           0.       3.69541         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF      111.7566         INDEF      113.9538         INDEF    -0.7802438         INDEF         INDEF            0.     -1.419157         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF       INDEF       INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF           1           0       INDEF       INDEF         INDEF         INDEF
     5.359735     0.2494717   7.285840E-4   0.005828672   0.004121494     0.1075041   0.004881449      80.51158      1.385405      111.7717    0.01443865       113.796    0.01339542     -0.075037   0.002045913    0.02726539      1.521549      1.507447     0.0031755   0.003166327      61.78016      63.60349     -4.477123     -4.508702          81          89  -0.005347777   0.002455958   0.001375586   0.002435484   0.001686113   0.002413903  -0.001578167   0.002397713          32           0          10           0   1.317489E-5            2.
     5.413333     0.2454053   6.908749E-4   0.005526999   0.003908179     0.1091375   0.004770671      80.58616       1.32311      111.7748    0.01426942       113.797    0.01311247   -0.07226379   0.001967726    0.02722976      1.525338       1.52529   0.003060987   0.003052267      61.78016      65.37521     -4.477123     -4.538533          81          97  -0.005413808   0.002367676   0.001307335   0.002368535   0.001522266   0.002339774  -9.625227E-4    0.00234459          32           0          10           0   7.893042E-6            2.
     5.467466      0.241472   6.787587E-4   0.005514261   0.003899171     0.1108558   0.004705914      80.96871      1.313586      111.7741     0.0142582      113.8002     0.0133351   -0.07024986   0.001936084    0.02755997      1.529137      1.542833    0.00305629     0.0030476      62.26156      65.37521      -4.48555     -4.538533          83          97  -0.005171642    0.00240207   0.002119665   0.002351336   0.001724688   0.002376791  -4.134161E-4   0.002328589          33           0          10           0   6.873352E-6            2.
     5.522141     0.2372315   6.743846E-4   0.005478726   0.003874044     0.1108558   0.004778662      81.17359      1.321366      111.7757    0.01461704      113.8055    0.01355131   -0.06835168   0.001865758    0.02729644      1.532946      1.562069   0.003090803   0.003082094      62.73912      65.37521     -4.493846     -4.538533          85          97   -0.00526638   0.002422149   0.001757605   0.002395016   0.002432925   0.002371854  -9.025150E-4   0.002347942          33           0          10           0   7.403613E-6            2.
     5.577363      0.233064   6.577747E-4   0.005343787   0.003778628     0.1120443   0.004810038      81.62653      1.304847      111.7794    0.01487369      113.8037    0.01365531   -0.06578319   0.001732163     0.0263314      1.536764      1.581312    0.00306869   0.003059925      63.22645      65.37521     -4.502247     -4.538533          87          97  -0.005881985   0.002371535   0.001782135   0.002366244   0.002885349   0.002300048  -0.001065134   0.002298444          33           0          10           0   2.234956E-5            2.
     5.633136     0.2292811   6.423346E-4   0.005296826   0.003745422      0.114274   0.004743946      82.05637      1.289307      111.7806    0.01486574      113.8024    0.01387696   -0.06357251   0.001612975    0.02537221      1.540592      1.599079   0.003045973   0.003037409      63.22645      65.37521     -4.502247     -4.538533          87          97  -0.006328977   0.002361602   0.002172866   0.002306057    0.00311649   0.002288304  -5.423106E-4   0.002236973          34           0          10           0   1.333528E-5            2.
     5.689467     0.2256767   6.749772E-4   0.005566004   0.003935759     0.1164449   0.005068151      82.17482      1.342511      111.7819    0.01606972      113.8039    0.01486127   -0.06198075   0.001597084    0.02576742      1.544429      1.616283   0.003252167   0.003242524      63.68166      66.17365     -4.510036     -4.551713          89         101  -0.007126917   0.002477103   0.002200112   0.002438833    0.00264912    0.00242259  -6.192454E-4   0.002389691          34           0          10           0   2.566338E-5            2.
     5.746362     0.2220411   7.271259E-4   0.005996033   0.004239836     0.1177648   0.005578226       82.4282      1.449087      111.7896    0.01788119      113.8054    0.01637907   -0.06023375    0.00163782    0.02719106      1.548275      1.633917   0.003561347   0.003549737      64.13187      66.17365     -4.517685     -4.551713          91         101  -0.007919505   0.002704766   0.002050276      0.002687   0.003051657   0.002626894  -0.001511624    0.00261662          34           0          10           0   2.854354E-5            2.
     5.803826     0.2184956   7.747205E-4   0.006481776   0.004583308     0.1189814    0.00597812      82.68758      1.567088      111.7984    0.01939669      113.8061    0.01805715   -0.05857565   0.001664186    0.02841088      1.552132      1.651393   0.003856572   0.003842914      64.57222      66.17365     -4.525114     -4.551713          93         101  -0.008418171    0.00300059   0.002074542   0.002922268   0.003931756   0.002897765  -0.001573966   0.002828239          35           0          10           0   1.614624E-5            2.
     5.861864     0.2148639   6.896710E-4   0.005770201   0.004080148      0.121152   0.005468924      82.66081      1.398559      111.7984    0.01795491      113.7996    0.01656186   -0.05649626   0.001510633    0.02673864      1.555998      1.669591   0.003490646   0.003479372      64.57222      67.69585     -4.525114     -4.576405          93         109  -0.008635945     0.0026249   0.002409949   0.002576542   0.003189099   0.002537195  -0.001670797   0.002497716          35           0          10           0   1.321146E-5            2.
     5.920483     0.2110706   6.499625E-4   0.005437976    0.00384523      0.122173   0.005361786      82.78418       1.34821      111.7943     0.0177903       113.798    0.01625769   -0.05393997   0.001404694    0.02604181      1.559873      1.688931   0.003348458   0.003338272      64.57222      67.69585     -4.525114     -4.576405          93         109  -0.009074319   0.002440664   0.003440302   0.002417784   0.002707645   0.002347707  -0.002279167   0.002334897          35           0          10           0   1.451433E-5            2.
     5.979687     0.2075493   6.566012E-4   0.005493519   0.003884505     0.1236839   0.005558697      83.07275      1.369505       111.791    0.01865193      113.7979    0.01687628   -0.05212953   0.001369147    0.02626432      1.563758      1.707197   0.003440255   0.003429456      65.80006      67.69585     -4.545566     -4.576405          99         109  -0.009082074   0.002507017   0.004306932   0.002506972   0.002716849   0.002420714  -0.002153897   0.002428682          35           0          10           0   1.716113E-4            2.
     6.039484     0.2040152   6.659231E-4   0.005650545   0.003995538     0.1233944   0.005658344      83.07275      1.421993      111.7894    0.01918516      113.8019    0.01765297   -0.05095088   0.001390096    0.02728306      1.567653      1.725844   0.003549709   0.003538135      66.20796      68.42687     -4.552276     -4.588067         101         113  -0.008757736   0.002643069   0.005139659   0.002597767   0.003052514   0.002570238  -0.001244492   0.002531197          36           0          10           0   2.228198E-6            2.
     6.099879     0.2007615   6.739420E-4   0.005718587   0.004043652     0.1247668   0.005936023      83.04934      1.463483      111.7866    0.02034726      113.7988      0.018548   -0.04879553   0.001409963    0.02889534      1.571558      1.743299   0.003650879   0.003638548      66.60526      69.86545     -4.558771     -4.610656         103         121  -0.008882104   0.002760157   0.005671614   0.002738706   0.002987558    0.00268563  -0.001575844   0.002670715          36           0          10           0   6.928484E-6            2.
     6.160878     0.1975574   6.508400E-4    0.00552256    0.00390504       0.12602   0.005869674      83.54977      1.420748      111.7869     0.0203434      113.7978    0.01835847    -0.0472628   0.001357661    0.02872578      1.575472      1.760767   0.003582748   0.003571029       67.7841      69.86545     -4.577819     -4.610656         109         121  -0.008023459   0.002772514   0.005614234   0.002778119   0.003810669   0.002669306  -0.001649321   0.002677465          36           0          10           0   2.291930E-4            2.
     6.222486      0.194396   5.999526E-4   0.005160988   0.003649369     0.1263624   0.005472712      83.54977      1.344379      111.7818    0.01917779      113.7983    0.01758572   -0.04584007   0.001294446     0.0282383      1.579396      1.778282   0.003356037   0.003345646      68.17445      69.86545     -4.584054     -4.610656         111         121  -0.006849397   0.002612233   0.006633785   0.002575857   0.003636638   0.002528949  -6.658000E-4   0.002491514          37           0          10           0   4.177933E-6            2.
     6.284711     0.1907382   5.823560E-4   0.005009616   0.003542333     0.1243137   0.005560309       83.2946       1.37181      111.7741    0.01962716      113.8051    0.01785022   -0.04369076    0.00132067    0.03022766       1.58333      1.798906   0.003319999   0.003309851      68.17445      69.86545     -4.584054     -4.610656         111         121  -0.005266957   0.002697367   0.007077842   0.002694458    0.00389879   0.002608838  -5.938060E-4   0.002599978          37           0          10           0   5.909389E-6            2.
     6.347558     0.1877202   5.647088E-4   0.004923017   0.003481099     0.1261851   0.005495239      83.53374      1.359972      111.7685    0.01964501      113.8038    0.01812182   -0.04194617   0.001271016    0.03030112      1.587273      1.816223   0.003271052     0.0032613      68.17445      71.20056     -4.584054     -4.631208         111         129  -0.004040302   0.002696296   0.008176726   0.002650628    0.00375261   0.002618777  -5.473449E-4   0.002563023          38           0          10           0   1.346400E-5            2.
     6.411034      0.184898   5.224947E-4   0.004555003   0.003220874     0.1277749   0.005243683      83.33659      1.272035      111.7657    0.01895568      113.8101    0.01732812   -0.04034686   0.001175299    0.02912987      1.591227      1.832669   0.003072482   0.003063792      68.90856      72.52081     -4.595683     -4.651156         115         137  -0.003462054   0.002537738   0.008170698   0.002517944   0.003590834   0.002461133  -7.351665E-4   0.002430532          38           0          10           0   7.383520E-7            2.
     6.475144     0.1817332   4.888481E-4   0.004261679   0.003013462     0.1277515   0.005106022      83.53342      1.226806      111.7663    0.01863507       113.815    0.01687811   -0.03856171    0.00110772     0.0287259       1.59519      1.851414   0.002924494   0.002916603      68.90856      72.52081     -4.595683     -4.651156         115         137   -0.00148758    0.00252691   0.007624925   0.002532615   0.003630989   0.002450485  -6.487386E-4   0.002445264          38           0          10           0   4.097815E-5            2.
     6.539896     0.1793172   4.613508E-4    0.00407454   0.002881135     0.1298551   0.004861062      83.95658      1.169638      111.7667    0.01797258      113.8199    0.01649925   -0.03740814   0.001046117    0.02796495      1.599163      1.865945   0.002797079    0.00278979      69.26922      72.52081     -4.601351     -4.651156         117         137  -5.612211E-4   0.002481119    0.00718301   0.002443155    0.00434714   0.002375676  -3.083931E-4   0.002328045          39           0          10           0   6.810250E-6            2.
     6.605294     0.1769059   3.842491E-4   0.003393596   0.002399635     0.1324984   0.004189269      84.02229     0.9816282      111.7646    0.01568099      113.8235    0.01425684   -0.03581209   9.548333E-4    0.02666232      1.603146      1.880644   0.002360834   0.002355817       69.6187      72.52081     -4.606815     -4.651156         119         137  -4.833601E-4   0.002138999   0.006076886   0.002122927   0.004553705   0.001999085  -7.861874E-4   0.001974628          39           0          10           0   8.547214E-6            2.
     6.671347     0.1738903   3.659770E-4   0.003232222   0.002285526     0.1328825    0.00417272      84.24507     0.9658619      111.7626    0.01577591      113.8262    0.01420806   -0.03404779   9.093998E-4    0.02670951      1.607139      1.899312   0.002287433   0.002282692       69.6187      72.52081     -4.606815     -4.651156         119         137   0.001289163   0.002104805   0.006021416     0.0021095   0.003996788   0.001973751  -0.001900601   0.001970642          39           0          10           0   1.750400E-5            2.
      6.73806     0.1714085   3.814182E-4   0.003411508   0.002412301     0.1345655   0.004449158      84.42879      1.034172      111.7613    0.01703134      113.8312    0.01554471    -0.0325867   9.145762E-4    0.02806594      1.611142      1.914919    0.00241871   0.002413346      69.95948      73.73763     -4.612116     -4.669223         121         145   0.002587159   0.002344878   0.005338742   0.002308869   0.004380976   0.002190671  -0.002615357   0.002151066          40           0          10           0   1.308445E-5            2.
     6.805441     0.1689894   4.198151E-4    0.00375494   0.002655144     0.1355134   0.005020719      84.39284      1.149194      111.7584    0.01942249      113.8373     0.0175652   -0.03157007   9.647763E-4    0.03055985      1.615155      1.930351    0.00270059   0.002693883      69.95948      73.73763     -4.612116     -4.669223         121         145    0.00299972   0.002688227   0.004873482   0.002670335   0.004432675   0.002548845  -0.002751016    0.00252726          40           0          10           0   7.031761E-6            2.
     6.873495     0.1664205   4.192950E-4   0.003750288   0.002651854     0.1366287   0.005188591      84.67192      1.167901      111.7588    0.02028995       113.836    0.01817022   -0.03030187   9.317444E-4    0.03074874      1.619177      1.946983   0.002738904   0.002732035      70.28208      73.73763     -4.617112     -4.669223         123         145   0.004073507   0.002735689   0.004761226   0.002741348   0.004630338    0.00258355  -0.002949831   0.002585794          40           0          10           0   1.368156E-5            2.
      6.94223     0.1644566   4.245514E-4   0.003844477   0.002718456     0.1389751   0.005309418      84.90722      1.195178      111.7561    0.02103651      113.8397    0.01907997   -0.02934201   9.158601E-4    0.03121326       1.62321      1.959872   0.002806424     0.0027993      70.61899      73.73763     -4.622304     -4.669223         125         145   0.003559347   0.002853481   0.005498326   0.002815151   0.005283825   0.002683066  -0.002875628   0.002640331          41           0          10           0   1.425944E-5            2.
     7.011652     0.1624825   4.587281E-4    0.00415396   0.002937293     0.1411816   0.005833498      85.10693      1.283567      111.7564    0.02339025      113.8427    0.02100702   -0.02860542   9.457619E-4    0.03306233      1.627253      1.972983   0.003069641    0.00306103      71.59956      74.31687     -4.637276     -4.677719         131         149   0.002960301   0.003140117   0.006117592   0.003126726   0.005751478   0.002974941   -0.00248503    0.00295278          41           0          10           0   1.615370E-5            2.
     7.081769     0.1601816   4.924212E-4   0.004459064   0.003153034     0.1419745   0.006461496      85.61044      1.401225       111.753    0.02618319      113.8402    0.02328223   -0.02751313   9.698252E-4    0.03524954      1.631306      1.988468    0.00334281   0.003332663      72.56664      76.04671     -4.651843     -4.702701         137         161     0.0033654   0.003481486   0.006050163   0.003498306   0.006285622   0.003308833  -0.002540638    0.00331446          41           0          10           0   1.592332E-4            2.
     7.152586     0.1581309   5.035154E-4   0.004614795   0.003263153     0.1433723   0.006630446      85.61044      1.446161      111.7417    0.02719209      113.8411    0.02449136   -0.02690424   9.549474E-4     0.0354943      1.635369      2.002458   0.003462631   0.003451653      73.52087      76.04671     -4.666027     -4.702701         143         161    0.00321899   0.003631647   0.006536414   0.003595757   0.006469809   0.003459694   -0.00265845   0.003413643          42           0          10           0   4.655268E-6            2.
     7.224112     0.1561293   4.830010E-4   0.004426777   0.003130204     0.1449543   0.006443381      86.02778      1.379115      111.7382     0.0267259      113.8408    0.02383386   -0.02635786   9.295615E-4    0.03526696      1.639442      2.016289   0.003364041   0.003353712      73.52087      77.16477     -4.666027     -4.718548         143         169   0.002756136   0.003482451     0.0069626   0.003481507   0.006625631   0.003294961  -0.002701549   0.003280691          42           0          10           0   5.207294E-6            2.
     7.296353     0.1541045   4.537504E-4   0.004207908    0.00297544     0.1460976   0.006136734      86.28913      1.322072      111.7301     0.0257556      113.8429    0.02324364    -0.0255061   9.108462E-4    0.03571092      1.643525      2.030462   0.003201558   0.003192283      73.82804      78.25801     -4.670553     -4.733822         145         177   0.003345061   0.003359502   0.006653043   0.003310166    0.00739573   0.003139649  -0.002135832   0.003077381          43           0          10           0   4.337066E-6            2.
     7.369316     0.1521254   4.442490E-4   0.004119795   0.002913135     0.1468217    0.00607595      86.47005      1.291359      111.7234    0.02576634      113.8484    0.02303801   -0.02505593   8.806234E-4    0.03514631      1.647619      2.044496   0.003175193   0.003166127      74.42682      78.25801     -4.679324     -4.733822         149         177   0.003759411   0.003318104   0.005954619    0.00329823   0.006830173   0.003135695  -0.001402985   0.003104519          43           0          10           0   4.300561E-6            2.
     7.443009     0.1502616   4.249018E-4   0.003940377   0.002786267     0.1480584    0.00589131      86.79533      1.231279      111.7254    0.02525854      113.8508    0.02236088    -0.0245451   8.459430E-4    0.03446484      1.651723       2.05788   0.003074677   0.003065783      74.73116      78.25801     -4.683754     -4.733822         151         177   0.003783761   0.003207184   0.005334893   0.003216255   0.007059327   0.003003376  -0.001569947   0.003000392          43           0          10           0   1.494286E-6            2.
     7.517439     0.1484285   4.204473E-4   0.003944146   0.002788932      0.149054   0.005818798      86.91209      1.224996      111.7206    0.02523771      113.8516    0.02260881   -0.02412945   8.434588E-4    0.03495557      1.655837      2.071207    0.00307995   0.003071165      74.73116      78.25801     -4.683754     -4.733822         151         177   0.004534043   0.003188362   0.005519937   0.003153125   0.007376804   0.002970641  -0.001482679   0.002925242          44           0          10           0   4.750284E-7            2.
     7.592614     0.1464049   4.461100E-4   0.004184883   0.002959159     0.1484942   0.006247197      86.85094      1.306511      111.7152    0.02733872      113.8575    0.02427059   -0.02374404   8.484954E-4    0.03573509      1.659961      2.086111   0.003313361   0.003303363      75.02483      78.25801     -4.688013     -4.733822         153         177   0.005640559    0.00339061   0.005079886   0.003385062   0.006859267   0.003211949   -0.00142511    0.00319928          44           0          10           0   2.836062E-6            2.
      7.66854      0.144571   4.389301E-4   0.004164056   0.002944432     0.1495774   0.006146279      87.32676      1.293303      111.7108    0.02721364      113.8609    0.02442739   -0.02330902   8.249425E-4    0.03539157      1.664095      2.099797   0.003301386   0.003291389      75.59803      79.30089     -4.696276     -4.748195         157         185   0.005626324   0.003393589   0.004913188   0.003343135   0.007607011   0.003186492  -8.589398E-4   0.003129128          45           0          10           0   2.794872E-6            2.
     7.745225     0.1426606   4.341631E-4   0.004118833   0.002912455     0.1501887   0.006206939      87.58389      1.289297      111.7046    0.02776548      113.8655    0.02468963   -0.02268579   8.116734E-4    0.03577892       1.66824       2.11424    0.00330921   0.003299269      76.17023      79.30089     -4.704463     -4.748195         161         185   0.005406686   0.003446338    0.00365356    0.00342635   0.008099237   0.003216734  -7.350955E-4   0.003188237          45           0          10           0   1.228439E-6            2.
     7.822678     0.1409775   4.455282E-4   0.004273356   0.003021719     0.1513751   0.006336585      87.42699      1.322701       111.698    0.02867779      113.8655    0.02577227   -0.02239345   7.954334E-4    0.03552081      1.672395      2.127126   0.003436762   0.003425745      76.72984      80.30289     -4.712411     -4.761828         165         193   0.006405787   0.003553255   0.003239518   0.003485868   0.008338924   0.003321242  -7.464621E-4   0.003250504          46           0          10           0   1.032261E-6            2.
     7.900904     0.1391436   4.501295E-4    0.00431749   0.003052927     0.1514839   0.006450172      87.47433        1.3331      111.7012     0.0294766      113.8672    0.02625259   -0.02209799   7.842767E-4    0.03549087       1.67656      2.141342    0.00351806   0.003506753      77.01662      80.30289     -4.716461     -4.761828         167         193   0.007194551   0.003564828   0.002729841   0.003529041   0.008860879   0.003293737  -0.001666795   0.003253631          46           0          10           0   1.625040E-6            2.
     7.979913     0.1373639   4.438140E-4   0.004256915   0.003010093     0.1527232   0.006470888      87.54381      1.315475      111.6965    0.02989548      113.8659    0.02636616   -0.02156803   7.631825E-4    0.03538489      1.680736      2.155319    0.00351376    0.00350219      77.01662      80.30289     -4.716461     -4.761828         167         193   0.007427826    0.00354052   0.002532928   0.003536741   0.009196909   0.003234423    -0.0024769   0.003224118          46           0          10           0   1.487638E-6            2.
     8.059712     0.1356108   4.446268E-4   0.004310817   0.003048208     0.1539281   0.006507962      87.63875      1.329524      111.6844    0.03042155      113.8707    0.02711138   -0.02109361   7.467236E-4    0.03540047      1.684922      2.169265   0.003565559   0.003553974      77.29214       80.7911     -4.720338     -4.768409         169         197   0.007804746   0.003613139   0.002056802   0.003563763     0.0100654   0.003261267  -0.002673484    0.00320763          47           0          10           0   1.383440E-6            2.
     8.140309     0.1339002   4.610069E-4   0.004469628   0.003160504     0.1548686   0.006823712      87.77457      1.373682      111.6806    0.03223688      113.8774    0.02845463   -0.02072077   7.435706E-4    0.03588528      1.689119      2.183047   0.003744506   0.003731802       78.1095      82.69393      -4.73176     -4.793684         175         213   0.007978222   0.003768643   0.001828889   0.003752502    0.01091532   0.003362086  -0.003375799   0.003336772          47           0          10           0   2.520424E-6            2.
     8.221712     0.1322566   4.517075E-4   0.004425812   0.003129522     0.1569431   0.006705151      87.88799      1.349657        111.68    0.03208061       113.873    0.02858877   -0.02026839   7.349053E-4    0.03625869      1.693326      2.196457   0.003714582   0.003701971      78.37034      82.69393     -4.735379     -4.793684         177         213   0.008274268   0.003747193   0.002021401   0.003683909    0.01206938   0.003258916  -0.003535387   0.003187161          48           0          10           0   3.783489E-7            2.
     8.303929     0.1304901   4.471666E-4    0.00438132   0.003098061     0.1575964   0.006739891      87.54156      1.339193      111.6719    0.03257763       113.872    0.02876545   -0.01983379   7.130641E-4    0.03595199      1.697544      2.211056   0.003727044   0.003714276      78.37034       83.6239     -4.735379     -4.805826         177         221   0.008335296   0.003734757   0.001680949   0.003706736    0.01202566   0.003226217  -0.004326372   0.003187221          48           0          10           0   8.418965E-7            2.
     8.386969     0.1287235   4.460076E-4    0.00441525   0.003122054     0.1578212    0.00676142      87.57916      1.355668      111.6653    0.03303073      113.8738    0.02944859   -0.01940632   7.162776E-4    0.03690951      1.701771      2.225856   0.003768371   0.003755472      79.91432       83.6239     -4.756562     -4.805826         189         221   0.007810696   0.003819384   0.001930648    0.00375164    0.01291591   0.003264725  -0.004473989   0.003185474          49           0          10           0   3.013425E-6            2.
     8.470839     0.1270092   4.319458E-4   0.004276045    0.00302362     0.1590729   0.006672086      87.65108      1.316654      111.6632    0.03295265        113.87    0.02910178   -0.01890663   7.093537E-4    0.03751878       1.70601      2.240412   0.003698793   0.003686099      80.16415       83.6239     -4.759951     -4.805826         191         221   0.006620649   0.003779157   0.002151849   0.003748925    0.01381664   0.003137553  -0.004722996   0.003081087          49           0          10           0   3.618041E-6            2.
     8.555547     0.1253617   4.359991E-4   0.004316171   0.003051994     0.1597164   0.006786075      87.39488      1.321653      111.6648    0.03385955      113.8671    0.02961861   -0.01865033   7.015147E-4    0.03761405      1.710259      2.254587   0.003782761   0.003769455      80.91455      84.98199     -4.770067     -4.823318         197         233   0.006425547   0.003823102   0.001830147   0.003829306    0.01423048   0.003143048  -0.005117758   0.003114276          49           0          10           0   4.130730E-7            2.
     8.641102     0.1236392   4.148217E-4   0.004148217   0.002933232     0.1596432   0.006492896      87.01591      1.277957      111.6599    0.03272917      113.8628    0.02891506   -0.01825484   6.916340E-4    0.03788769      1.714519       2.26961   0.003648924   0.003636553      81.41304      85.84202     -4.776735      -4.83425         201         241   0.006454541   0.003690903   0.001787058   0.003658589     0.0144018   0.002979015  -0.005138166   0.002915704          50           0          10           0   1.429898E-6            2.
     8.727512     0.1219339   3.993579E-4   0.003993579   0.002823887     0.1604675   0.006404613      87.08901      1.243018       111.656     0.0326234      113.8626    0.02854363   -0.01770405   6.776063E-4    0.03827409      1.718789      2.284688   0.003561813   0.003550228       81.6517      85.84202     -4.779913      -4.83425         203         241   0.006059168   0.003615458   0.002083048   0.003618695    0.01507069   0.002819016  -0.005201196   0.002774482          50           0          10           0   2.762345E-6            2.
     8.814788     0.1203769   3.911638E-4    0.00395056   0.002793468     0.1612991   0.006242855      86.82885      1.218404       111.652    0.03215807      113.8684    0.02839569   -0.01749198   6.690039E-4    0.03824631       1.72307      2.298643   0.003533711   0.003522483      82.13988      85.84202     -4.786385      -4.83425         207         241   0.006139535   0.003569843   0.001350389   0.003535125    0.01551797    0.00272593  -0.005280744    0.00264809          51           0          10           0   6.641884E-7            2.
     8.902936     0.1188825   3.766866E-4   0.003804348   0.002690081     0.1628753   0.006111652      86.58183      1.171907      111.6516    0.03183657      113.8675    0.02784058   -0.01707781   6.729151E-4    0.03940289      1.727362      2.312205   0.003445684    0.00343478      82.39411      85.84202     -4.789741      -4.83425         209         241   0.006597577   0.003448501   0.001376192   0.003443675    0.01544857   0.002579583  -0.005229628   0.002518991          51           0          10           0   4.945268E-7            2.
     8.991965     0.1171665   3.646752E-4   0.003718972    0.00262971     0.1628117   0.005994555      86.33485      1.160612      111.6451    0.03154764      113.8684     0.0278383   -0.01659998   6.476447E-4    0.03901478      1.731664      2.327991   0.003384583   0.003374061      82.62576      86.66884     -4.792789     -4.844657         211         249   0.007213173    0.00339078   0.001506849   0.003352075    0.01541632   0.002522803  -0.005206601   0.002438838          52           0          10           0   5.503805E-7            2.
     9.081884     0.1155608   3.750022E-4   0.003824286   0.002704179     0.1628608   0.006270863      86.13433      1.201941      111.6348    0.03331725      113.8747    0.02913023   -0.01623375   6.799070E-4    0.04188231      1.735977      2.342973   0.003529086   0.003517512      83.08729      87.88869     -4.798836     -4.859832         215         261   0.007093836   0.003532572   0.001113975   0.003526755    0.01625409    0.00263068   -0.00516231   0.002555338          52           0          10           0   1.802029E-6            2.
     9.172703     0.1139984   3.748477E-4   0.003859294   0.002728933     0.1633831   0.006309827      86.06279      1.217199      111.6336    0.03389174      113.8774      0.029883   -0.01587098   6.523430E-4    0.04110288      1.740301      2.357753    0.00357594   0.003564255      83.53693      87.88869     -4.804697     -4.859832         219         261    0.00705826   0.003601021   9.278006E-4   0.003562066    0.01618397   0.002747055  -0.005146264   0.002653671          53           0          10           0   2.804821E-6            2.
      9.26443     0.1124327   3.854608E-4   0.003968562   0.002806197     0.1635191   0.006608749      85.65088       1.26153      111.6214    0.03583746      113.8824    0.03131281   -0.01549965   6.784175E-4    0.04376986      1.744635      2.372768   0.003728783   0.003715902      84.43351       89.4655     -4.816287     -4.879139         227         277   0.007987655     0.0037145   3.842833E-4   0.003706374    0.01626921   0.002879524  -0.005476728   0.002807155          53           0          10           0   6.581596E-8            2.
     9.357075     0.1107649   3.821338E-4   0.003971251   0.002808098     0.1635149   0.006658075      85.56718      1.282036      111.6118    0.03647905      113.8876    0.03213793   -0.01502491   6.498667E-4    0.04325261      1.748981      2.388995    0.00375213   0.003739361      84.65034       89.4655     -4.819072     -4.879139         229         277   0.008227373   0.003775455   3.285432E-4   0.003734177    0.01652962   0.002920091  -0.006145898   0.002825676          54           0          10           0   3.497741E-6            2.
     9.450645     0.1092747   3.947089E-4   0.004101935   0.002900506     0.1640873   0.006962791      85.43902      1.323815      111.6018     0.0385355      113.8947    0.03363135   -0.01475211   6.722577E-4    0.04557027      1.753337      2.403701   0.003928818   0.003914758      85.31882      90.22611     -4.827612      -4.88833         235         285   0.008721529    0.00390814   1.779959E-4   0.003899912    0.01660522   0.003075342   -0.00650979   0.003005234          54           0          10           0   2.685608E-6            2.
     9.545152     0.1076582   4.187616E-4   0.004392009   0.003105619     0.1631542   0.007505849      85.14502       1.44565      111.5985    0.04192503      113.8995    0.03689888   -0.01432493   6.854495E-4     0.0478501      1.757704      2.419882   0.004231358   0.004215097      85.53693      91.01663     -4.830384     -4.897802         237         293   0.008956189   0.004266889  -6.368770E-4    0.00422535    0.01682785   0.003470274  -0.007787535   0.003380738          55           0          10           0   5.906086E-7            2.
     9.640603     0.1058688   4.176460E-4   0.004419949   0.003125376     0.1614356   0.007603048      84.96812      1.488472      111.5873    0.04282478      113.9008    0.03799407   -0.01393837   6.893710E-4    0.04945851      1.762082       2.43808   0.004291677   0.004274621      86.59421      91.01663     -4.843722     -4.897802         247         293    0.00866458   0.004361321  -0.001308847    0.00429013    0.01714008   0.003581411  -0.007841481   0.003461272          56           0          10           0   1.678973E-6            2.
     9.737009     0.1044984   4.468465E-4   0.004728979   0.003343893     0.1613755   0.008170216      84.78941      1.584608      111.5716    0.04645248      113.9073    0.04084603   -0.01380591   6.752856E-4    0.04891278      1.766471      2.452226   0.004652585   0.004632965      86.80699      91.01663     -4.846387     -4.897802         249         293   0.008107409   0.004674925  -0.001341531   0.004650593    0.01785003   0.003891442   -0.00828591   0.003808099          56           0          10           0   2.534273E-7            2.
     9.834379     0.1030477   4.296481E-4   0.004587386   0.003243772     0.1613248   0.007928422      84.78598      1.549795      111.5666    0.04554224      113.9095    0.04033272    -0.0134859   6.669367E-4    0.04945436       1.77087      2.467405   0.004536279   0.004517473      87.42344      91.01663      -4.85407     -4.897802         255         293   0.008021659   0.004571605  -0.001489181   0.004512008    0.01793529   0.003754825  -0.008830394   0.003640833          57           0          10           0   6.208883E-7            2.
     9.932723     0.1015598   4.784038E-4   0.005107955   0.003611869      0.160522   0.008968458      84.49062      1.743045       111.542     0.0519561      113.9162    0.04561448   -0.01322219   6.791758E-4    0.05136637      1.775281      2.483195     0.0051264   0.005102484      88.05439       92.0868     -4.861877     -4.910493         261         305   0.008835102   0.005117129  -0.001916348   0.005103212    0.01871366   0.004354084  -0.008879947   0.004276277          57           0          10           0   2.793501E-7            2.
     10.03205    0.09999685   4.369415E-4   0.004706004   0.003327647     0.1593427   0.008282776      84.42845      1.631398      111.5382    0.04841693      113.9182    0.04282054   -0.01291381   6.551764E-4    0.05073453      1.779703      2.500034   0.004754661   0.004733714      88.24895      93.13677     -4.864274     -4.922803         263         317   0.008610966   0.004742239  -0.001901939   0.004696155    0.01860249   0.003898847  -0.009587995    0.00379316          58           0          10           0   1.171381E-6            2.
